key,bin,v_ego,model,read,y_none,x_none,d_left,d_right,set
325520-0007893,5-10,8.960041536718956,cinque,1,0.07328125,18.143125,1.5028515625,-0.811972656249999,carla_p5v1_pdm
325520-0007893,5-10,8.960041536718956,cinque,5,-0.0443994140625,17.938125,0.9215869140625,-0.2486181640625,carla_p5v1_pdm
325520-0007893,5-10,8.960041536718956,lebowski,0,0.041434326171875,23.071875,0.759425048828125,-1.078074951171875,carla_p5v1_pdm
325520-0007893,5-10,8.960041536718956,lebowski,1,0.1205126953125,20.50125,1.1067529296875,-1.0180517578125,carla_p5v1_pdm
325520-0007893,5-10,8.960041536718956,lebowski,5,-0.040164794921875004,17.2625,0.8924694824218751,-0.928077392578125,carla_p5v1_pdm
307411-0012034,5-10,7.623902341093867,cinque,0,-0.12011474609375,15.858125,1.420036621093749,-0.540432128906249,carla_p5v1_pdm
307411-0012034,5-10,7.623902341093867,cinque,1,0.02100341796875,15.97625,2.26555908203125,-0.11891601562500001,carla_p5v1_pdm
307411-0012034,5-10,7.623902341093867,cinque,5,-0.033955078124999996,12.373125,1.618525390625,-0.048642578124999,carla_p5v1_pdm
307411-0012034,5-10,7.623902341093867,lebowski,0,-0.07927490234375,16.480625,0.64591552734375,-0.90627197265625,carla_p5v1_pdm
307411-0012034,5-10,7.623902341093867,lebowski,1,0.046630859375,16.245,1.964775390624999,-0.664716796875,carla_p5v1_pdm
307411-0012034,5-10,7.623902341093867,lebowski,5,-0.014272155761718001,12.153125,1.374936218261718,-0.697837219238281,carla_p5v1_pdm
1785311-0004766,5-10,9.432448366525804,cinque,0,-0.75560546875,24.393125,0.48109375,-0.947089843749999,carla_p5v1_pdm
1785311-0004766,5-10,9.432448366525804,cinque,1,-0.7302734375000001,24.123125,0.42438476562499905,-0.811835937499999,carla_p5v1_pdm
1785311-0004766,5-10,9.432448366525804,cinque,5,-0.57435546875,19.111875,0.268173828125,-0.10884765625000001,carla_p5v1_pdm
1785311-0004766,5-10,9.432448366525804,lebowski,0,-0.396845703125,21.96,1.612744140624999,-2.107138671875,carla_p5v1_pdm
1785311-0004766,5-10,9.432448366525804,lebowski,1,-0.4753515625,23.85875,1.971328125,-1.7843359375,carla_p5v1_pdm
1785311-0004766,5-10,9.432448366525804,lebowski,5,-0.7354296875,23.77,1.029990234375,-0.7972656250000001,carla_p5v1_pdm
2469320-0003564,5-10,7.98913217090396,cinque,0,-0.1769482421875,21.751875,0.7621044921875,-0.0988427734375,carla_p5v1_pdm
2469320-0003564,5-10,7.98913217090396,cinque,1,-0.1837353515625,21.15625,0.8815087890625001,-0.1022021484375,carla_p5v1_pdm
2469320-0003564,5-10,7.98913217090396,cinque,5,-0.1674462890625,21.07125,0.29347656250000004,-0.038071289062499,carla_p5v1_pdm
2469320-0003564,5-10,7.98913217090396,lebowski,0,-0.105751953124999,20.695,0.613193359375,-0.777451171875,carla_p5v1_pdm
2469320-0003564,5-10,7.98913217090396,lebowski,1,-0.10335693359375,20.484375,0.64269287109375,-0.83711181640625,carla_p5v1_pdm
2469320-0003564,5-10,7.98913217090396,lebowski,5,-0.122060546875,20.25625,0.8084082031250001,-0.8890722656250001,carla_p5v1_pdm
1817410-0003722,5-10,8.565535139597609,cinque,0,0.018894653320312,20.58,1.1885662841796871,-0.168713989257812,carla_p5v1_pdm
1817410-0003722,5-10,8.565535139597609,cinque,1,0.036580810546875,25.155,1.116622314453125,-0.182908935546875,carla_p5v1_pdm
1817410-0003722,5-10,8.565535139597609,cinque,5,-0.021547241210937002,18.533125,0.700570678710937,-0.043330688476562004,carla_p5v1_pdm
1817410-0003722,5-10,8.565535139597609,lebowski,0,-0.048787841796875,20.525,0.725057373046875,-0.821915283203125,carla_p5v1_pdm
1817410-0003722,5-10,8.565535139597609,lebowski,1,-0.0416796875,24.8225,0.8876171875000001,-0.7217382812500001,carla_p5v1_pdm
1817410-0003722,5-10,8.565535139597609,lebowski,5,-0.052601318359375,18.524375,0.8277770996093751,-0.583726806640625,carla_p5v1_pdm
1796520-0005821,5-10,9.489301787210826,cinque,0,0.01962646484375,21.89875,0.49754150390625,-0.30611083984375004,carla_p5v1_pdm
1796520-0005821,5-10,9.489301787210826,cinque,1,0.0384912109375,21.781875,0.5500634765625,-0.14337890625,carla_p5v1_pdm
1796520-0005821,5-10,9.489301787210826,cinque,5,0.044915771484375006,21.936875,0.9360607910156251,-0.071700439453125,carla_p5v1_pdm
1796520-0005821,5-10,9.489301787210826,lebowski,0,0.028629150390625004,23.86625,0.8165270996093751,-0.7742150878906251,carla_p5v1_pdm
1796520-0005821,5-10,9.489301787210826,lebowski,1,0.03751220703125,24.470625,0.84127685546875,-0.79938720703125,carla_p5v1_pdm
1796520-0005821,5-10,9.489301787210826,lebowski,5,0.006914672851562001,23.175,0.8966986083984371,-0.7758795166015621,carla_p5v1_pdm
2265122-0007146,5-10,7.967584676246574,cinque,0,-0.0307275390625,23.019375,1.2696337890625,-0.09565917968750001,carla_p5v1_pdm
2265122-0007146,5-10,7.967584676246574,cinque,1,-0.01963623046875,23.098125,1.3289331054687499,-0.0602099609375,carla_p5v1_pdm
2265122-0007146,5-10,7.967584676246574,cinque,5,-0.043359375000000006,22.91875,1.022578125,-0.021596679687500002,carla_p5v1_pdm
2265122-0007146,5-10,7.967584676246574,lebowski,0,0.0030069351196280003,22.968125,0.623536033630371,-0.379706153869628,carla_p5v1_pdm
2265122-0007146,5-10,7.967584676246574,lebowski,1,0.012057800292968001,23.258125,1.022785949707031,-0.433112487792968,carla_p5v1_pdm
2265122-0007146,5-10,7.967584676246574,lebowski,5,-0.0025816345214840003,23.468125,0.9715660095214841,-0.47993789672851506,carla_p5v1_pdm
1816010-0005796,5-10,8.223262272326215,cinque,0,-0.02332275390625,18.989375,1.11488525390625,-0.039541015625,carla_p5v1_pdm
1816010-0005796,5-10,8.223262272326215,cinque,1,-0.009101867675781,21.69375,0.812832336425781,-0.033024597167968,carla_p5v1_pdm
1816010-0005796,5-10,8.223262272326215,cinque,5,-0.07159423828125,20.82125,0.531867675781249,-0.030270996093750002,carla_p5v1_pdm
1816010-0005796,5-10,8.223262272326215,lebowski,0,-0.0812353515625,18.668125,0.6673291015625,-0.5364013671875001,carla_p5v1_pdm
1816010-0005796,5-10,8.223262272326215,lebowski,1,-0.047451171874999996,20.40625,0.731416015625,-0.48395507812499905,carla_p5v1_pdm
1816010-0005796,5-10,8.223262272326215,lebowski,5,-0.08204345703125,21.010625,0.7339770507812501,-0.550827636718749,carla_p5v1_pdm
1796530-0003317,5-10,6.710308981715821,cinque,0,-0.02670654296875,18.3225,0.669069824218749,-0.77885986328125,carla_p5v1_pdm
1796530-0003317,5-10,6.710308981715821,cinque,1,-0.10485595703125,21.501875,0.94391845703125,-0.95158935546875,carla_p5v1_pdm
1796530-0003317,5-10,6.710308981715821,cinque,5,-0.040677490234375,18.52375,0.24103881835937502,-0.05922729492187401,carla_p5v1_pdm
1796530-0003317,5-10,6.710308981715821,lebowski,0,-0.040994873046875005,10.433125,1.691658935546875,-1.067677001953125,carla_p5v1_pdm
1796530-0003317,5-10,6.710308981715821,lebowski,1,0.1568603515625,22.43,2.4844677734375002,-2.5824853515625,carla_p5v1_pdm
1796530-0003317,5-10,6.710308981715821,lebowski,5,-0.027528076171875002,19.06875,1.225496826171875,-0.9491516113281251,carla_p5v1_pdm
2441621-0002135,5-10,8.220916327401218,cinque,0,-0.059296875000000006,21.498125,0.78796875,-0.676230468749999,carla_p5v1_pdm
2441621-0002135,5-10,8.220916327401218,cinque,1,-0.05378173828125,20.236875,0.70827392578125,-0.53315185546875,carla_p5v1_pdm
2441621-0002135,5-10,8.220916327401218,cinque,5,-0.048702392578125,21.218125,0.199571533203125,-0.10179565429687501,carla_p5v1_pdm
2441621-0002135,5-10,8.220916327401218,lebowski,0,-0.030297851562500002,21.116875,0.9690478515625001,-0.47552246093750006,carla_p5v1_pdm
2441621-0002135,5-10,8.220916327401218,lebowski,1,-0.013670043945312,19.7625,1.098748168945312,-0.485978393554687,carla_p5v1_pdm
2441621-0002135,5-10,8.220916327401218,lebowski,5,-0.033978271484375,21.83875,0.8967126464843751,-0.7549279785156251,carla_p5v1_pdm
2472130-0000341,5-10,7.8178955312652185,cinque,0,0.060380859375,20.511875,0.20602539062500003,-0.267670898437499,carla_p5v1_pdm
2472130-0000341,5-10,7.8178955312652185,cinque,1,0.0710986328125,21.954375,0.11702636718749901,-0.17046142578125,carla_p5v1_pdm
2472130-0000341,5-10,7.8178955312652185,cinque,5,0.074619140625,22.826875,0.0993017578125,-0.01542724609375,carla_p5v1_pdm
2472130-0000341,5-10,7.8178955312652185,lebowski,0,0.093115234375,24.06875,0.755146484375,-0.7663769531250001,carla_p5v1_pdm
2472130-0000341,5-10,7.8178955312652185,lebowski,1,0.06054931640625,23.919375,0.7703491210937501,-0.69957275390625,carla_p5v1_pdm
2472130-0000341,5-10,7.8178955312652185,lebowski,5,0.035281982421875004,22.31125,0.869366455078125,-0.8729187011718751,carla_p5v1_pdm
2472122-0000445,5-10,8.076881408694675,cinque,0,0.0427685546875,19.425625,0.9121142578125,-0.2968701171875,carla_p5v1_pdm
2472122-0000445,5-10,8.076881408694675,cinque,1,0.055230712890625006,19.723125,1.113831787109374,-0.183741455078125,carla_p5v1_pdm
2472122-0000445,5-10,8.076881408694675,cinque,5,0.052518310546875,19.833125,0.48076293945312504,-0.062955322265625,carla_p5v1_pdm
2472122-0000445,5-10,8.076881408694675,lebowski,0,0.03465087890625,21.143125,0.7932006835937501,-0.68244384765625,carla_p5v1_pdm
2472122-0000445,5-10,8.076881408694675,lebowski,1,0.04246826171875,21.495625,1.01038330078125,-0.60686279296875,carla_p5v1_pdm
2472122-0000445,5-10,8.076881408694675,lebowski,5,0.008901977539062,21.80875,0.9579730224609371,-0.8507769775390621,carla_p5v1_pdm
2472111-0000413,5-10,8.127062122514657,cinque,0,0.02197509765625,21.7425,0.691911621093749,-0.25589111328125,carla_p5v1_pdm
2472111-0000413,5-10,8.127062122514657,cinque,1,0.027188110351562003,21.0525,0.646972045898437,-0.283926391601562,carla_p5v1_pdm
2472111-0000413,5-10,8.127062122514657,cinque,5,0.012503662109374002,21.273125,0.24758422851562403,-0.060848388671875,carla_p5v1_pdm
2472111-0000413,5-10,8.127062122514657,lebowski,0,0.017152709960937002,22.035,0.8162457275390621,-0.580590209960937,carla_p5v1_pdm
2472111-0000413,5-10,8.127062122514657,lebowski,1,0.0212890625,21.6975,0.7642578125,-0.705,carla_p5v1_pdm
2472111-0000413,5-10,8.127062122514657,lebowski,5,0.031923828125,21.855,0.844521484375,-0.781806640624999,carla_p5v1_pdm
1792111-0002449,5-10,9.070255112998922,cinque,0,0.107033691406249,21.3675,1.5364038085937501,-0.19898437500000002,carla_p5v1_pdm
1792111-0002449,5-10,9.070255112998922,cinque,1,0.04090576171875,18.67625,1.08682861328125,-0.22766357421875,carla_p5v1_pdm
1792111-0002449,5-10,9.070255112998922,cinque,5,0.009627685546875,25.1175,0.9985754394531251,-0.06244140625,carla_p5v1_pdm
1792111-0002449,5-10,9.070255112998922,lebowski,0,-0.04020751953125,20.985625,1.116887207031249,-0.63920654296875,carla_p5v1_pdm
1792111-0002449,5-10,9.070255112998922,lebowski,1,-0.06471923828125001,19.163125,0.64456298828125,-0.64584716796875,carla_p5v1_pdm
1792111-0002449,5-10,9.070255112998922,lebowski,5,-0.0428759765625,25.666875,1.1235791015625,-0.6777490234375,carla_p5v1_pdm
2441630-0002231,5-10,5.388103823828692,cinque,0,-0.04418212890625,16.14125,0.76623291015625,-1.23452880859375,carla_p5v1_pdm
2441630-0002231,5-10,5.388103823828692,cinque,1,-0.003595428466796,16.57875,0.8751383972167961,-1.215388946533203,carla_p5v1_pdm
2441630-0002231,5-10,5.388103823828692,cinque,5,0.000247154235839,16.435,0.26403018951416,-0.682571372985839,carla_p5v1_pdm
2441630-0002231,5-10,5.388103823828692,lebowski,0,0.01780029296875,15.071875,1.48434814453125,-0.790300292968749,carla_p5v1_pdm
2441630-0002231,5-10,5.388103823828692,lebowski,1,0.023236694335937003,17.074375,1.621411743164062,-0.9716351318359371,carla_p5v1_pdm
2441630-0002231,5-10,5.388103823828692,lebowski,5,-0.009104614257812001,19.26375,1.068674926757812,-1.140582885742187,carla_p5v1_pdm
1796512-0001119,5-10,8.719738347135355,cinque,0,-0.015237121582031,20.975,0.424455871582031,-0.43956756591796803,carla_p5v1_pdm
1796512-0001119,5-10,8.719738347135355,cinque,1,0.0037380981445310005,20.685,0.7675900268554681,-0.12029083251953102,carla_p5v1_pdm
1796512-0001119,5-10,8.719738347135355,cinque,5,0.0184716796875,20.795625,0.4269482421875,-0.032255249023437,carla_p5v1_pdm
1796512-0001119,5-10,8.719738347135355,lebowski,0,-0.004733276367187,22.325625,0.620690307617187,-0.647942504882812,carla_p5v1_pdm
1796512-0001119,5-10,8.719738347135355,lebowski,1,-0.0011322402954100001,21.838125,1.07187442779541,-0.575000572204589,carla_p5v1_pdm
1796512-0001119,5-10,8.719738347135355,lebowski,5,-0.008197631835937,22.410625,1.117807006835937,-0.710747680664062,carla_p5v1_pdm
1802711-0004440,5-10,8.864612594610968,cinque,0,-0.06100341796875,14.825,0.95512451171875,-0.58938720703125,carla_p5v1_pdm
1802711-0004440,5-10,8.864612594610968,cinque,1,-0.034610595703125004,14.0125,0.9602746582031251,-0.25481323242187504,carla_p5v1_pdm
1802711-0004440,5-10,8.864612594610968,cinque,5,0.00302261352539,22.848125,0.9858445739746091,-0.05084487915039,carla_p5v1_pdm
1802711-0004440,5-10,8.864612594610968,lebowski,0,-0.051220703124999996,19.364375,1.089384765625,-0.972138671875,carla_p5v1_pdm
1802711-0004440,5-10,8.864612594610968,lebowski,1,-0.058521728515625,19.389375,1.2751232910156252,-0.919720458984375,carla_p5v1_pdm
1802711-0004440,5-10,8.864612594610968,lebowski,5,-0.0434619140625,20.4825,0.9461767578125,-1.1405224609375,carla_p5v1_pdm
2478111-0000773,5-10,8.027884484394614,cinque,0,0.1155126953125,21.4625,0.4269873046875,-0.14924316406250002,carla_p5v1_pdm
2478111-0000773,5-10,8.027884484394614,cinque,1,0.11571533203125,20.826875,0.35381591796875,-0.10882629394531201,carla_p5v1_pdm
2478111-0000773,5-10,8.027884484394614,cinque,5,0.0752734375,18.79125,0.157646484375,-0.028179931640624004,carla_p5v1_pdm
2478111-0000773,5-10,8.027884484394614,lebowski,0,0.09187744140625,21.376875,0.6482788085937501,-0.66062744140625,carla_p5v1_pdm
2478111-0000773,5-10,8.027884484394614,lebowski,1,0.0763671875,20.663125,0.696171875,-0.6486132812500001,carla_p5v1_pdm
2478111-0000773,5-10,8.027884484394614,lebowski,5,0.038863525390625,20.69375,0.846859130859375,-0.770601806640624,carla_p5v1_pdm
1802722-0001523,5-10,9.234945144495613,cinque,0,-0.012788696289062,22.083125,0.836343383789062,-0.22619567871093701,carla_p5v1_pdm
1802722-0001523,5-10,9.234945144495613,cinque,1,0.0028507232666010003,21.92625,1.184610214233398,-0.127381973266601,carla_p5v1_pdm
1802722-0001523,5-10,9.234945144495613,cinque,5,-0.0030912780761710003,20.66375,1.316411590576171,-0.047167510986328,carla_p5v1_pdm
1802722-0001523,5-10,9.234945144495613,lebowski,0,-0.035189208984375005,22.466875,0.6469860839843751,-0.811783447265624,carla_p5v1_pdm
1802722-0001523,5-10,9.234945144495613,lebowski,1,-0.025205078125000002,22.090625,0.9159082031250001,-0.699462890625,carla_p5v1_pdm
1802722-0001523,5-10,9.234945144495613,lebowski,5,-0.0243212890625,21.69125,1.0011572265625,-0.8190576171875,carla_p5v1_pdm
1774910-0018696,5-10,9.495761153525912,cinque,0,-0.02827392578125,25.36125,0.98530517578125,-0.13949951171875002,carla_p5v1_pdm
1774910-0018696,5-10,9.495761153525912,cinque,1,-0.051113281249999996,21.74625,0.5986718750000001,-0.12522949218749901,carla_p5v1_pdm
1774910-0018696,5-10,9.495761153525912,cinque,5,-0.047554931640625006,23.243125,0.7660510253906251,-0.041058349609374004,carla_p5v1_pdm
1774910-0018696,5-10,9.495761153525912,lebowski,0,-0.08022216796875,26.306875,0.98658935546875,-0.67784423828125,carla_p5v1_pdm
1774910-0018696,5-10,9.495761153525912,lebowski,1,-0.11048583984375,22.20375,0.65531005859375,-0.57113525390625,carla_p5v1_pdm
1774910-0018696,5-10,9.495761153525912,lebowski,5,-0.05068115234375,24.32,0.92886474609375,-0.813498535156249,carla_p5v1_pdm
2265130-0007930,5-10,7.458193715426466,cinque,0,-0.00896240234375,17.04625,1.55962646484375,-0.24203369140624903,carla_p5v1_pdm
2265130-0007930,5-10,7.458193715426466,cinque,1,-0.010990295410156,16.245,1.761302795410156,-0.386265563964843,carla_p5v1_pdm
2265130-0007930,5-10,7.458193715426466,cinque,5,-0.012469177246093002,9.9765625,1.125047302246093,-0.178956604003906,carla_p5v1_pdm
2265130-0007930,5-10,7.458193715426466,lebowski,0,0.014224853515625002,18.4325,0.8600720214843751,-0.369586181640625,carla_p5v1_pdm
2265130-0007930,5-10,7.458193715426466,lebowski,1,0.018224487304687002,17.484375,0.9649786376953121,-0.6200408935546871,carla_p5v1_pdm
2265130-0007930,5-10,7.458193715426466,lebowski,5,0.015753784179687,11.743125,1.254402465820312,-0.591261596679687,carla_p5v1_pdm
2469311-0003475,5-10,8.004100557923236,cinque,0,-0.0848583984375,20.20125,1.0257177734375,-0.042817382812500006,carla_p5v1_pdm
2469311-0003475,5-10,8.004100557923236,cinque,1,-0.11451416015625,20.263125,0.61166259765625,-0.065061035156249,carla_p5v1_pdm
2469311-0003475,5-10,8.004100557923236,cinque,5,-0.098623046875,19.98875,0.392880859375,-0.0214697265625,carla_p5v1_pdm
2469311-0003475,5-10,8.004100557923236,lebowski,0,-0.0608203125,19.834375,0.71865234375,-0.65392578125,carla_p5v1_pdm
2469311-0003475,5-10,8.004100557923236,lebowski,1,-0.08245117187499999,20.170625,0.623759765625,-0.7506738281249999,carla_p5v1_pdm
2469311-0003475,5-10,8.004100557923236,lebowski,5,-0.0600634765625,20.57,0.7306298828125001,-0.7929052734375001,carla_p5v1_pdm
246012-0006549,5-10,8.713365556400491,cinque,0,-0.12541015625,22.034375,0.96609375,-0.042871093750000006,carla_p5v1_pdm
246012-0006549,5-10,8.713365556400491,cinque,1,-0.06525146484375,17.319375,0.96404052734375,-0.02764892578125,carla_p5v1_pdm
246012-0006549,5-10,8.713365556400491,cinque,5,-0.036851806640625005,17.55125,0.974117431640625,-0.017254638671875003,carla_p5v1_pdm
246012-0006549,5-10,8.713365556400491,lebowski,0,-0.07482177734375,21.654375,0.76298583984375,-0.63967041015625,carla_p5v1_pdm
246012-0006549,5-10,8.713365556400491,lebowski,1,-0.0336767578125,16.51375,0.7199658203125,-0.3504638671875,carla_p5v1_pdm
246012-0006549,5-10,8.713365556400491,lebowski,5,0.027628784179687,16.465,0.8880743408203121,-0.568175659179687,carla_p5v1_pdm
2478121-0000764,5-10,8.027884484394614,cinque,0,0.1222509765625,20.85125,0.43372558593750005,-0.156602783203124,carla_p5v1_pdm
2478121-0000764,5-10,8.027884484394614,cinque,1,0.11646484374999999,20.8275,0.303642578125,-0.11918640136718701,carla_p5v1_pdm
2478121-0000764,5-10,8.027884484394614,cinque,5,0.074619140625,19.081875,0.15718749999999998,-0.029150390624999002,carla_p5v1_pdm
2478121-0000764,5-10,8.027884484394614,lebowski,0,0.08613037109375,21.031875,0.69277587890625,-0.64884521484375,carla_p5v1_pdm
2478121-0000764,5-10,8.027884484394614,lebowski,1,0.07746093750000001,20.756875,0.7507421875,-0.6637109375000001,carla_p5v1_pdm
2478121-0000764,5-10,8.027884484394614,lebowski,5,0.034552001953125,20.3575,0.785213623046875,-0.7353918457031251,carla_p5v1_pdm
2420621-0002075,5-10,8.544528227902276,cinque,0,-0.00787353515625,24.915625,0.88043212890625,-1.64767333984375,carla_p5v1_pdm
2420621-0002075,5-10,8.544528227902276,cinque,1,0.012764587402343002,21.580625,0.840594787597656,-1.442491149902343,carla_p5v1_pdm
2420621-0002075,5-10,8.544528227902276,cinque,5,-0.039267578125,22.220625,0.14652099609375,-0.857919921875,carla_p5v1_pdm
2420621-0002075,5-10,8.544528227902276,lebowski,0,0.0318310546875,22.855,0.9214111328125,-1.2995263671875001,carla_p5v1_pdm
2420621-0002075,5-10,8.544528227902276,lebowski,1,0.045120849609375006,19.3975,0.937613525390625,-0.7498864746093751,carla_p5v1_pdm
2420621-0002075,5-10,8.544528227902276,lebowski,5,-0.02221435546875,22.67375,1.147565917968749,-1.07180908203125,carla_p5v1_pdm
2472120-0000333,5-10,7.941542160848791,cinque,0,-0.002302193641662,27.515625,0.40033930301666204,-0.7551196813583371,carla_p5v1_pdm
2472120-0000333,5-10,7.941542160848791,cinque,1,-0.001345467567443,26.784375,0.35544703006744305,-0.49236546993255603,carla_p5v1_pdm
2472120-0000333,5-10,7.941542160848791,cinque,5,0.004637451171874,22.18375,0.275343017578125,-0.09543579101562501,carla_p5v1_pdm
2472120-0000333,5-10,7.941542160848791,lebowski,0,0.04834228515625,27.093125,0.97478271484375,-0.9140454101562501,carla_p5v1_pdm
2472120-0000333,5-10,7.941542160848791,lebowski,1,0.024606323242187002,26.008125,0.9584405517578121,-0.9564031982421871,carla_p5v1_pdm
2472120-0000333,5-10,7.941542160848791,lebowski,5,0.02692138671875,24.17625,0.995148925781249,-0.79940185546875,carla_p5v1_pdm
2298311-0004689,5-10,8.100653221958456,cinque,0,-0.028509521484375,19.675,0.823919677734375,-0.108990478515625,carla_p5v1_pdm
2298311-0004689,5-10,8.100653221958456,cinque,1,-0.04513427734375,19.568125,0.75993896484375,-0.04985107421875,carla_p5v1_pdm
2298311-0004689,5-10,8.100653221958456,cinque,5,-0.049971923828125,17.6575,0.401260986328125,-0.025076904296874,carla_p5v1_pdm
2298311-0004689,5-10,8.100653221958456,lebowski,0,-0.08554443359375,23.036875,1.03238037109375,-1.02332275390625,carla_p5v1_pdm
2298311-0004689,5-10,8.100653221958456,lebowski,1,-0.11120849609375,21.121875,0.91839599609375,-0.708654785156249,carla_p5v1_pdm
2298311-0004689,5-10,8.100653221958456,lebowski,5,-0.11322753906250001,20.573125,0.971625976562499,-0.7537060546875001,carla_p5v1_pdm
1807320-0003195,5-10,9.539769294373354,cinque,0,0.0051708984375,24.524375,1.1590478515625,-0.143398437499999,carla_p5v1_pdm
1807320-0003195,5-10,9.539769294373354,cinque,1,-0.016284484863281,24.004375,0.7505227661132811,-0.16510223388671802,carla_p5v1_pdm
1807320-0003195,5-10,9.539769294373354,cinque,5,0.010124206542968,22.10125,0.42978790283203105,-0.034153137207031004,carla_p5v1_pdm
1807320-0003195,5-10,9.539769294373354,lebowski,0,0.0040508270263670005,25.30125,0.997550735473632,-0.6036211395263671,carla_p5v1_pdm
1807320-0003195,5-10,9.539769294373354,lebowski,1,-0.016792602539062,24.711875,0.7260308837890621,-0.7500628662109371,carla_p5v1_pdm
1807320-0003195,5-10,9.539769294373354,lebowski,5,-0.004159545898437001,24.413125,0.8401556396484371,-0.818379516601562,carla_p5v1_pdm
1817422-0002708,5-10,9.399699954843724,cinque,0,-0.002465744018554,21.8625,1.262114181518554,-0.365278396606445,carla_p5v1_pdm
1817422-0002708,5-10,9.399699954843724,cinque,1,-0.0023445892333980004,22.246875,1.358399276733398,-0.14996986389160102,carla_p5v1_pdm
1817422-0002708,5-10,9.399699954843724,cinque,5,-0.03656982421875,21.588125,0.32079833984375,-0.065576171875,carla_p5v1_pdm
1817422-0002708,5-10,9.399699954843724,lebowski,0,-0.04421875,23.39125,0.61841796875,-0.8229296875000001,carla_p5v1_pdm
1817422-0002708,5-10,9.399699954843724,lebowski,1,-0.04650634765625,23.705,0.840236816406249,-0.722438964843749,carla_p5v1_pdm
1817422-0002708,5-10,9.399699954843724,lebowski,5,-0.0982080078125,22.73375,0.8525439453125001,-0.9276513671875001,carla_p5v1_pdm
2420630-0000661,5-10,7.966223732354884,cinque,0,-0.006025085449218001,15.61625,0.9480563354492181,-1.683935852050781,carla_p5v1_pdm
2420630-0000661,5-10,7.966223732354884,cinque,1,0.029531250000000002,17.838125,1.081796875,-1.8792187500000002,carla_p5v1_pdm
2420630-0000661,5-10,7.966223732354884,cinque,5,-0.004888000488281001,8.5753125,0.45811065673828105,-1.042416687011718,carla_p5v1_pdm
2420630-0000661,5-10,7.966223732354884,lebowski,0,0.02949951171875,13.8615625,0.80216064453125,-0.64780029296875,carla_p5v1_pdm
2420630-0000661,5-10,7.966223732354884,lebowski,1,0.027538452148437004,17.576875,1.091953735351562,-0.994999389648437,carla_p5v1_pdm
2420630-0000661,5-10,7.966223732354884,lebowski,5,0.011877136230468,7.586875,0.648474426269531,-0.602111511230468,carla_p5v1_pdm
1792110-0001050,5-10,8.603845633699464,cinque,0,-0.010653991699218001,21.930625,1.040107116699218,-0.278027648925781,carla_p5v1_pdm
1792110-0001050,5-10,8.603845633699464,cinque,1,0.00015680313110300002,25.879375,0.946444759368896,-0.247246646881103,carla_p5v1_pdm
1792110-0001050,5-10,8.603845633699464,cinque,5,-0.0698974609375,19.59375,0.3107666015625,-0.082851562499999,carla_p5v1_pdm
1792110-0001050,5-10,8.603845633699464,lebowski,0,-0.0478564453125,20.683125,0.6380517578125,-0.6507373046875,carla_p5v1_pdm
1792110-0001050,5-10,8.603845633699464,lebowski,1,-0.06171142578125,26.92875,0.82723876953125,-0.76326904296875,carla_p5v1_pdm
1792110-0001050,5-10,8.603845633699464,lebowski,5,-0.0812548828125,20.91875,0.6774462890625,-0.6840771484375,carla_p5v1_pdm
2421110-0000200,5-10,5.775264761321996,cinque,0,0.030968017578125003,19.38375,0.634930419921875,-0.841925048828124,carla_p5v1_pdm
2421110-0000200,5-10,5.775264761321996,cinque,1,0.008672180175781,19.68625,0.42674774169921803,-1.017265930175781,carla_p5v1_pdm
2421110-0000200,5-10,5.775264761321996,cinque,5,-0.002062911987304,18.66625,0.22718498229980402,-0.337009353637695,carla_p5v1_pdm
2421110-0000200,5-10,5.775264761321996,lebowski,0,-0.00853271484375,18.1225,1.21509521484375,-1.07162353515625,carla_p5v1_pdm
2421110-0000200,5-10,5.775264761321996,lebowski,1,0.004837608337402001,20.764375,1.355631141662597,-1.448782920837402,carla_p5v1_pdm
2421110-0000200,5-10,5.775264761321996,lebowski,5,0.0385986328125,26.43375,1.9278857421875,-1.8326611328125,carla_p5v1_pdm
2420611-0001754,5-10,5.681232242052838,cinque,0,0.025449829101562002,19.445,0.636132202148437,-1.002598266601562,carla_p5v1_pdm
2420611-0001754,5-10,5.681232242052838,cinque,1,-0.008497619628906,20.836875,0.35885894775390603,-1.444197692871093,carla_p5v1_pdm
2420611-0001754,5-10,5.681232242052838,cinque,5,-0.051508789062500004,28.931875,0.2855126953125,-0.9064599609375,carla_p5v1_pdm
2420611-0001754,5-10,5.681232242052838,lebowski,0,0.043636474609375,16.01375,1.355543212890625,-1.130823974609375,carla_p5v1_pdm
2420611-0001754,5-10,5.681232242052838,lebowski,1,2.6803016662597653e-05,19.165625,1.313137259483337,-1.670261178016662,carla_p5v1_pdm
2420611-0001754,5-10,5.681232242052838,lebowski,5,-0.07523681640625,28.309375,1.51558837890625,-1.69675537109375,carla_p5v1_pdm
2433310-0003436,5-10,9.191634072001396,cinque,0,-0.84490234375,26.43625,1.185908203125,-0.19724609375000002,carla_p5v1_pdm
2433310-0003436,5-10,9.191634072001396,cinque,1,-0.7834179687499999,24.326875,1.2859765625000001,-0.15064453125,carla_p5v1_pdm
2433310-0003436,5-10,9.191634072001396,cinque,5,-0.9458593750000001,24.18375,0.6766796875000001,-0.051250000000000004,carla_p5v1_pdm
