window,arm,station_m,n,cte_median,cte_q25,cte_q75,course_median_deg
25358,slipack-truth,70.0,10,-0.01523,-0.01531,-0.01517,0.0321
25358,slipack-truth,71.0,10,-0.02236,-0.02243,-0.02229,-0.0268
25358,slipack-truth,72.0,10,-0.01513,-0.0152,-0.01507,0.0092
25358,slipack-truth,73.0,10,-0.0224,-0.02245,-0.02234,0.0066
25358,slipack-truth,74.0,10,-0.01519,-0.01523,-0.01512,-0.0096
25358,slipack-truth,75.0,10,-0.02258,-0.02263,-0.02252,0.042
25358,slipack-truth,76.0,10,-0.01549,-0.01553,-0.01543,0.0022
25358,slipack-truth,77.0,10,-0.02281,-0.02287,-0.02269,0.1257
25358,slipack-truth,78.0,10,-0.01647,-0.01653,-0.01633,0.0807
25358,slipack-truth,79.0,10,-0.02208,-0.02218,-0.02203,0.096
25358,slipack-truth,80.0,10,-0.025,-0.02505,-0.02489,-0.0473
25358,slipack-truth,81.0,10,-0.02506,-0.02514,-0.02505,0.1191
25358,slipack-truth,82.0,10,-0.01902,-0.01912,-0.01897,-0.0218
25358,slipack-truth,83.0,10,-0.02229,-0.02236,-0.02215,0.0425
25358,slipack-truth,84.0,10,-0.0222,-0.02226,-0.02214,-0.0195
25358,slipack-truth,85.0,10,-0.0228,-0.02287,-0.02264,0.0919
25358,slipack-truth,86.0,10,-0.02347,-0.02358,-0.02337,-0.0857
25358,slipack-truth,87.0,10,-0.02098,-0.02111,-0.02084,0.0358
25358,slipack-truth,88.0,10,-0.02274,-0.02297,-0.02265,-0.1279
25358,slipack-truth,89.0,10,-0.01805,-0.01822,-0.01797,0.0187
25358,slipack-truth,90.0,10,-0.02077,-0.0209,-0.02063,-0.1048
26966,prod-k0,14.0,10,0.02122,-0.1277,0.04025,0.1314
26966,prod-k0,15.0,10,0.01501,-0.11162,0.04047,0.0799
26966,prod-k0,16.0,10,0.00494,-0.09613,0.04335,-0.076
26966,prod-k0,17.0,10,-0.0053,-0.089,0.04692,-0.1101
26966,prod-k0,18.0,10,-0.01826,-0.08694,0.05055,-0.0029
26966,prod-k0,19.0,10,-0.02887,-0.09447,0.05492,-0.1603
26966,prod-k0,20.0,10,-0.03279,-0.09309,0.05336,-0.0875
26966,prod-k0,21.0,10,-0.03804,-0.08481,0.04829,-0.0723
26966,prod-k0,22.0,10,-0.02761,-0.09447,0.04172,-0.0648
26966,prod-k0,23.0,10,-0.01154,-0.09007,0.03423,0.0416
26966,prod-k0,24.0,10,0.00434,-0.08309,0.03938,-0.0663
26966,prod-k0,25.0,10,-0.00396,-0.07883,0.05522,-0.1852
26966,prod-k0,26.0,10,-0.0133,-0.07023,0.06667,-0.376
26966,prod-k0,27.0,10,-0.01354,-0.0626,0.06759,-0.2385
26966,prod-k0,28.0,10,-0.00127,-0.07168,0.06648,-0.344
26966,prod-k0,29.0,10,0.00495,-0.06505,0.04833,-0.9965
26966,prod-k0,30.0,10,-0.00886,-0.07428,0.00694,-1.9481
26966,prod-k0,31.0,10,-0.03407,-0.07848,-0.00376,-3.4197
26966,prod-k0,32.0,10,-0.00276,-0.02036,0.04904,-4.5851
26966,prod-k0,33.0,10,0.09292,0.06619,0.13464,-5.9045
26966,prod-k0,34.0,10,0.18629,0.16046,0.24583,-6.7828
26966,prod-k0,35.0,10,0.31039,0.27472,0.37538,-7.1035
26966,prod-k0,36.0,10,0.47208,0.40806,0.53887,-6.599
26966,prod-k0,37.0,10,0.62838,0.54787,0.71046,-5.4476
26966,prod-k0,38.0,10,0.71985,0.64875,0.82225,-4.0524
26966,prod-k0,39.0,10,0.77527,0.7173,0.88837,-2.5679
26966,prod-k0,40.0,10,0.80711,0.75089,0.92297,-0.5849
26966,prod-k0,41.0,10,0.81339,0.75156,0.92268,0.588
26966,prod-k0,42.0,10,0.79844,0.73308,0.89222,1.3965
26966,prod-k0,43.0,10,0.77459,0.70979,0.84498,2.3731
26966,prod-k0,44.0,10,0.77798,0.71521,0.81435,2.9059
26966,prod-k0,45.0,10,0.74409,0.69811,0.76902,3.1297
26966,prod-k0,46.0,10,0.69434,0.6729,0.72879,3.3706
26966,prod-k0,47.0,10,0.63801,0.62128,0.668,3.6609
26966,prod-k0,48.0,10,0.57745,0.55524,0.60505,4.0
26966,prod-k0,49.0,10,0.49714,0.48061,0.54023,4.2526
26966,prod-k0,50.0,10,0.41554,0.39469,0.46954,4.2437
26966,prod-k0,51.0,10,0.33925,0.32018,0.4031,3.9037
26966,prod-k0,52.0,10,0.27078,0.25257,0.34346,3.6127
26966,prod-k0,53.0,10,0.21166,0.18684,0.29138,3.1132
26966,prod-k0,54.0,10,0.16323,0.12969,0.24743,2.5344
26966,prod-k0,55.0,10,0.12388,0.08249,0.2131,2.0057
26966,prod-k0,56.0,10,0.09275,0.04764,0.18788,1.5872
26966,prod-k0,57.0,10,0.06686,0.02275,0.16249,1.2304
26966,prod-k0,58.0,10,0.0453,0.01146,0.13808,0.9721
26966,prod-k0,59.0,10,0.02679,0.00635,0.12081,0.7097
26966,prod-k0,60.0,10,0.01545,0.00239,0.10518,0.5939
26966,prod-kfix,14.0,10,0.01576,-0.12051,0.04208,0.0968
26966,prod-kfix,15.0,10,0.00982,-0.10222,0.04117,0.0527
26966,prod-kfix,16.0,10,7e-05,-0.08436,0.04283,-0.0457
26966,prod-kfix,17.0,10,-0.00997,-0.07574,0.04542,-0.1066
26966,prod-kfix,18.0,10,-0.02354,-0.07341,0.04909,-0.0316
26966,prod-kfix,19.0,10,-0.03159,-0.08256,0.05092,-0.1586
26966,prod-kfix,20.0,10,-0.03515,-0.08771,0.05106,-0.087
26966,prod-kfix,21.0,10,-0.03936,-0.08959,0.04721,-0.0894
26966,prod-kfix,22.0,10,-0.02388,-0.09067,0.0409,-0.0823
26966,prod-kfix,23.0,10,-0.00781,-0.08796,0.0335,0.016
26966,prod-kfix,24.0,10,0.00074,-0.08654,0.04908,-0.0029
26966,prod-kfix,25.0,10,-0.00793,-0.08174,0.06598,-0.2316
26966,prod-kfix,26.0,10,-0.01755,-0.07229,0.07225,-0.4133
26966,prod-kfix,27.0,10,-0.00999,-0.06755,0.0746,-0.2571
26966,prod-kfix,28.0,10,0.00231,-0.07703,0.07577,-0.3307
26966,prod-kfix,29.0,10,0.00863,-0.06642,0.05673,-0.9722
26966,prod-kfix,30.0,10,-0.00854,-0.07432,0.01538,-1.8876
26966,prod-kfix,31.0,10,-0.03228,-0.07583,0.0006,-3.3625
26966,prod-kfix,32.0,10,-0.00304,-0.01876,0.04783,-4.4014
26966,prod-kfix,33.0,10,0.0867,0.05778,0.13348,-5.6233
26966,prod-kfix,34.0,10,0.17312,0.14751,0.25267,-6.317
26966,prod-kfix,35.0,10,0.29446,0.24758,0.36872,-6.4738
26966,prod-kfix,36.0,10,0.44187,0.36241,0.50778,-5.7886
26966,prod-kfix,37.0,10,0.57505,0.46791,0.66157,-4.4325
26966,prod-kfix,38.0,10,0.64603,0.55291,0.75178,-2.8974
26966,prod-kfix,39.0,10,0.67349,0.60904,0.79464,-1.155
26966,prod-kfix,40.0,10,0.67762,0.61957,0.80015,0.8988
26966,prod-kfix,41.0,10,0.65899,0.60156,0.77496,1.9999
26966,prod-kfix,42.0,10,0.61638,0.55074,0.71807,2.9014
26966,prod-kfix,43.0,10,0.56862,0.51272,0.64164,3.7071
26966,prod-kfix,44.0,10,0.54984,0.49579,0.59243,4.2056
26966,prod-kfix,45.0,10,0.49628,0.4576,0.52616,4.3861
26966,prod-kfix,46.0,10,0.42678,0.40252,0.46608,4.546
26966,prod-kfix,47.0,10,0.35142,0.32802,0.38907,4.6584
26966,prod-kfix,48.0,10,0.28647,0.24296,0.30258,4.6969
26966,prod-kfix,49.0,10,0.19678,0.15987,0.23211,4.5864
26966,prod-kfix,50.0,10,0.10944,0.08132,0.16504,4.1695
26966,prod-kfix,51.0,10,0.0309,0.01435,0.10338,3.4901
26966,prod-kfix,52.0,10,-0.02885,-0.04383,0.05332,2.7209
26966,prod-kfix,53.0,10,-0.06881,-0.09698,0.01167,1.9727
26966,prod-kfix,54.0,10,-0.09782,-0.13138,-0.01115,1.0832
26966,prod-kfix,55.0,10,-0.11033,-0.15172,-0.02021,0.4821
26966,prod-kfix,56.0,10,-0.11233,-0.15787,-0.01824,-0.0972
26966,prod-kfix,57.0,10,-0.10784,-0.15335,-0.01717,-0.3865
26966,prod-kfix,58.0,10,-0.09972,-0.13581,-0.0154,-0.5607
26966,prod-kfix,59.0,10,-0.0902,-0.11222,-0.00541,-0.7573
26966,prod-kfix,60.0,10,-0.07544,-0.09028,0.00417,-0.7575
26966,prod-truth,14.0,10,0.00235,-0.00666,0.01,0.0263
26966,prod-truth,15.0,10,0.00142,-0.00615,0.00836,0.0418
26966,prod-truth,16.0,10,0.00027,-0.00523,0.00637,0.036
26966,prod-truth,17.0,10,-0.00019,-0.00441,0.00472,0.0283
26966,prod-truth,18.0,10,-0.00024,-0.00357,0.00319,0.0219
26966,prod-truth,19.0,10,-0.00027,-0.00257,0.00161,0.0109
26966,prod-truth,20.0,10,-0.00027,-0.00172,0.0006,0.0008
26966,prod-truth,21.0,10,-0.00025,-0.00108,0.00051,-0.0021
26966,prod-truth,22.0,10,-0.00034,-0.00072,0.00023,-0.0025
26966,prod-truth,23.0,10,-0.00056,-0.00065,0.00011,-0.0018
26966,prod-truth,24.0,10,-0.00047,-0.00113,0.00058,-0.0031
26966,prod-truth,25.0,10,-0.00033,-0.00116,0.00066,-0.0023
26966,prod-truth,26.0,10,-0.00012,-0.00102,0.00069,-0.0004
26966,prod-truth,27.0,10,-0.00028,-0.00109,0.00038,0.0653
26966,prod-truth,28.0,10,-0.00375,-0.00434,-0.00324,0.0511
26966,prod-truth,29.0,10,-0.01597,-0.01653,-0.01565,-0.4697
26966,prod-truth,30.0,10,-0.0488,-0.04932,-0.04853,-1.4639
26966,prod-truth,31.0,10,-0.07237,-0.07466,-0.07186,-2.7519
26966,prod-truth,32.0,10,-0.03004,-0.04136,-0.02993,-3.9716
26966,prod-truth,33.0,10,0.05009,0.04927,0.05086,-5.2949
26966,prod-truth,34.0,10,0.14651,0.14512,0.14702,-6.1268
26966,prod-truth,35.0,10,0.25496,0.25304,0.25527,-6.2966
26966,prod-truth,36.0,10,0.38809,0.38552,0.38847,-5.4665
26966,prod-truth,37.0,10,0.50061,0.49823,0.50125,-4.3372
26966,prod-truth,38.0,10,0.58675,0.58443,0.58781,-2.9194
26966,prod-truth,39.0,10,0.63623,0.63424,0.63783,-1.1096
26966,prod-truth,40.0,10,0.64088,0.63906,0.64286,0.4084
26966,prod-truth,41.0,10,0.62444,0.62244,0.6264,1.4486
26966,prod-truth,42.0,10,0.58027,0.57812,0.58219,2.3501
26966,prod-truth,43.0,10,0.53789,0.53566,0.53981,2.9125
26966,prod-truth,44.0,10,0.51017,0.50794,0.51232,3.4853
26966,prod-truth,45.0,10,0.46698,0.46482,0.46889,3.8022
26966,prod-truth,46.0,10,0.42003,0.41793,0.42181,4.0769
26966,prod-truth,47.0,10,0.3557,0.3538,0.35734,4.3357
26966,prod-truth,48.0,10,0.28147,0.27977,0.28295,4.3207
26966,prod-truth,49.0,10,0.20714,0.20565,0.20843,4.1471
26966,prod-truth,50.0,10,0.13886,0.13765,0.13999,3.6941
26966,prod-truth,51.0,10,0.07926,0.07833,0.0802,3.0981
26966,prod-truth,52.0,10,0.03137,0.03073,0.03209,2.443
26966,prod-truth,53.0,10,-0.00582,-0.0062,-0.00531,1.7934
26966,prod-truth,54.0,10,-0.03134,-0.03157,-0.03108,1.1957
26966,prod-truth,55.0,10,-0.04772,-0.04788,-0.04767,0.6779
26966,prod-truth,56.0,10,-0.05554,-0.05571,-0.05543,0.259
26966,prod-truth,57.0,10,-0.0568,-0.05735,-0.05654,-0.0696
26966,prod-truth,58.0,10,-0.05322,-0.0541,-0.05277,-0.2856
26966,prod-truth,59.0,10,-0.04634,-0.04647,-0.04581,-0.4407
26966,prod-truth,60.0,10,-0.03811,-0.03818,-0.03755,-0.4949
26966,slipack-k0,14.0,10,0.01714,-0.09757,0.03258,0.2036
26966,slipack-k0,15.0,10,0.01027,-0.08323,0.03142,0.1097
26966,slipack-k0,16.0,10,0.00029,-0.07535,0.03497,-0.071
26966,slipack-k0,17.0,10,-0.01082,-0.07357,0.04023,0.1219
26966,slipack-k0,18.0,10,-0.02088,-0.08155,0.04721,0.0115
26966,slipack-k0,19.0,10,-0.02996,-0.09902,0.05401,-0.2713
26966,slipack-k0,20.0,10,-0.03713,-0.09028,0.05465,-0.2209
26966,slipack-k0,21.0,10,-0.04087,-0.09054,0.04902,-0.1442
26966,slipack-k0,22.0,10,-0.02357,-0.09038,0.03942,-0.0105
26966,slipack-k0,23.0,10,-0.00594,-0.08613,0.04011,0.0279
26966,slipack-k0,24.0,10,-0.00226,-0.08039,0.05513,-0.2512
26966,slipack-k0,25.0,10,-0.00995,-0.07322,0.06788,-0.3046
26966,slipack-k0,26.0,10,-0.01863,-0.06195,0.06807,-0.2304
26966,slipack-k0,27.0,10,-0.00983,-0.06115,0.06365,-0.2326
26966,slipack-k0,28.0,10,0.00312,-0.0621,0.06286,-0.2442
26966,slipack-k0,29.0,10,0.00909,-0.05149,0.0397,-0.8161
26966,slipack-k0,30.0,10,-0.01643,-0.06706,-0.00619,-1.2512
26966,slipack-k0,31.0,10,-0.07323,-0.08824,-0.02845,-1.8566
26966,slipack-k0,32.0,10,-0.06019,-0.07876,-0.01301,-1.7914
26966,slipack-k0,33.0,10,-0.0361,-0.06353,0.01763,-1.7245
26966,slipack-k0,34.0,10,-0.00569,-0.03464,0.05701,-2.0606
26966,slipack-k0,35.0,10,0.04311,-0.01409,0.11203,-2.2862
26966,slipack-k0,36.0,10,0.09221,0.02195,0.17815,-1.8733
26966,slipack-k0,37.0,10,0.13842,0.0684,0.24107,-1.2916
26966,slipack-k0,38.0,10,0.17356,0.1027,0.28339,-0.6884
26966,slipack-k0,39.0,10,0.18738,0.12133,0.29813,-0.0783
26966,slipack-k0,40.0,10,0.19293,0.12322,0.29802,0.2515
26966,slipack-k0,41.0,10,0.19794,0.12092,0.28847,0.32
26966,slipack-k0,42.0,10,0.20333,0.12408,0.26854,0.2357
26966,slipack-k0,43.0,10,0.21928,0.13911,0.25352,0.3321
26966,slipack-k0,44.0,10,0.23599,0.17717,0.27533,0.5174
26966,slipack-k0,45.0,10,0.23731,0.20174,0.27472,0.4596
26966,slipack-k0,46.0,10,0.24177,0.21589,0.28128,0.3908
26966,slipack-k0,47.0,10,0.24543,0.22815,0.27823,0.2949
26966,slipack-k0,48.0,10,0.25082,0.22528,0.27522,0.2707
26966,slipack-k0,49.0,10,0.23609,0.21943,0.27348,0.406
26966,slipack-k0,50.0,10,0.218,0.21066,0.26891,0.6246
26966,slipack-k0,51.0,10,0.20092,0.19239,0.26122,0.8338
26966,slipack-k0,52.0,10,0.1879,0.17517,0.2493,0.9127
26966,slipack-k0,53.0,10,0.17418,0.14686,0.23468,1.0815
26966,slipack-k0,54.0,10,0.15897,0.12061,0.22257,1.0113
26966,slipack-k0,55.0,10,0.14399,0.09533,0.21256,1.0144
26966,slipack-k0,56.0,10,0.13052,0.07497,0.20564,0.7579
26966,slipack-k0,57.0,10,0.11712,0.0648,0.193,0.7573
26966,slipack-k0,58.0,10,0.10213,0.06242,0.18375,0.6657
26966,slipack-k0,59.0,10,0.08317,0.06248,0.16926,0.6102
26966,slipack-k0,60.0,10,0.07115,0.05939,0.15249,0.5113
26966,slipack-kfix,14.0,10,0.01348,-0.08747,0.03321,0.1735
26966,slipack-kfix,15.0,10,0.00727,-0.07142,0.03075,0.0164
26966,slipack-kfix,16.0,10,-0.00334,-0.0616,0.03259,-0.1221
26966,slipack-kfix,17.0,10,-0.01403,-0.06064,0.03791,0.146
26966,slipack-kfix,18.0,10,-0.02462,-0.07002,0.04541,-0.0312
26966,slipack-kfix,19.0,10,-0.03516,-0.08957,0.05209,-0.3174
26966,slipack-kfix,20.0,10,-0.04306,-0.08608,0.05413,-0.2055
26966,slipack-kfix,21.0,10,-0.03827,-0.08853,0.04905,-0.1378
26966,slipack-kfix,22.0,10,-0.02115,-0.08716,0.03963,-0.0493
26966,slipack-kfix,23.0,10,-0.00332,-0.088,0.04572,0.0383
26966,slipack-kfix,24.0,10,-0.00546,-0.08293,0.06483,-0.3038
26966,slipack-kfix,25.0,10,-0.01368,-0.07489,0.07724,-0.3867
26966,slipack-kfix,26.0,10,-0.01945,-0.06415,0.07197,-0.2584
26966,slipack-kfix,27.0,10,-0.00681,-0.06845,0.06968,-0.1701
26966,slipack-kfix,28.0,10,0.00628,-0.0622,0.06725,-0.22
26966,slipack-kfix,29.0,10,0.01257,-0.04876,0.04527,-0.7771
26966,slipack-kfix,30.0,10,-0.0168,-0.06161,-0.00109,-1.2586
26966,slipack-kfix,31.0,10,-0.07372,-0.08323,-0.03002,-1.783
26966,slipack-kfix,32.0,10,-0.05574,-0.08503,-0.01571,-1.61
26966,slipack-kfix,33.0,10,-0.04327,-0.07776,0.01462,-1.2761
26966,slipack-kfix,34.0,10,-0.01653,-0.06005,0.04398,-1.3933
26966,slipack-kfix,35.0,10,0.0176,-0.05522,0.0839,-1.3033
26966,slipack-kfix,36.0,10,0.04353,-0.03859,0.12787,-0.5822
26966,slipack-kfix,37.0,10,0.0571,-0.01434,0.16656,0.279
26966,slipack-kfix,38.0,10,0.06064,-0.01014,0.17612,1.0312
26966,slipack-kfix,39.0,10,0.04109,-0.02055,0.15878,1.771
26966,slipack-kfix,40.0,10,0.01265,-0.05329,0.12724,2.0243
26966,slipack-kfix,41.0,10,-0.01379,-0.08444,0.08871,1.8113
26966,slipack-kfix,42.0,10,-0.0289,-0.10226,0.04017,1.5167
26966,slipack-kfix,43.0,10,-0.0299,-0.10722,0.00706,1.3381
26966,slipack-kfix,44.0,10,-0.02402,-0.08515,0.01507,1.163
26966,slipack-kfix,45.0,10,-0.03375,-0.07047,-0.00091,0.9636
26966,slipack-kfix,46.0,10,-0.04159,-0.06831,-0.0017,0.8491
26966,slipack-kfix,47.0,10,-0.04793,-0.06156,-0.01008,0.6218
26966,slipack-kfix,48.0,10,-0.04129,-0.0699,-0.02163,0.312
26966,slipack-kfix,49.0,10,-0.05433,-0.07249,-0.01925,0.0772
26966,slipack-kfix,50.0,10,-0.06697,-0.07138,-0.01707,-0.0895
26966,slipack-kfix,51.0,10,-0.0687,-0.07705,-0.01189,-0.2016
26966,slipack-kfix,52.0,10,-0.06224,-0.07525,-0.00521,-0.2779
26966,slipack-kfix,53.0,10,-0.05813,-0.08026,0.00361,-0.2519
26966,slipack-kfix,54.0,10,-0.05122,-0.08643,0.01111,-0.3103
26966,slipack-kfix,55.0,10,-0.04209,-0.09011,0.02342,-0.2305
26966,slipack-kfix,56.0,10,-0.03233,-0.08865,0.0377,-0.4471
26966,slipack-kfix,57.0,10,-0.02419,-0.08031,0.04475,-0.3706
26966,slipack-kfix,58.0,10,-0.01972,-0.06336,0.05613,-0.2592
26966,slipack-kfix,59.0,10,-0.01936,-0.04532,0.06088,-0.2914
26966,slipack-kfix,60.0,10,-0.01751,-0.03148,0.05988,-0.2665
26966,slipack-truth,14.0,10,0.00025,-0.00185,0.00234,0.0172
26966,slipack-truth,15.0,10,-4e-05,-0.00147,0.00164,0.0112
26966,slipack-truth,16.0,10,-9e-05,-0.0011,0.00092,0.0055
26966,slipack-truth,17.0,10,-6e-05,-0.00074,0.00045,0.0001
26966,slipack-truth,18.0,10,-2e-05,-0.00036,0.00014,-0.0004
26966,slipack-truth,19.0,10,-6e-05,-0.00017,9e-05,-0.0024
26966,slipack-truth,20.0,10,-0.0001,-0.00016,-1e-05,-0.0027
26966,slipack-truth,21.0,10,-4e-05,-0.00013,7e-05,-0.0019
26966,slipack-truth,22.0,10,3e-05,-7e-05,0.00013,-0.0028
26966,slipack-truth,23.0,10,8e-05,-1e-05,0.00018,-0.0028
26966,slipack-truth,24.0,10,9e-05,3e-05,0.00012,-0.0006
26966,slipack-truth,25.0,10,6e-05,2e-05,0.00015,-0.0001
26966,slipack-truth,26.0,10,7e-05,3e-05,0.00015,0.0028
26966,slipack-truth,27.0,10,-0.00023,-0.00027,-0.00015,0.0751
26966,slipack-truth,28.0,10,-0.00419,-0.00425,-0.00409,0.1119
26966,slipack-truth,29.0,10,-0.01829,-0.01853,-0.01824,-0.2635
26966,slipack-truth,30.0,10,-0.05782,-0.05818,-0.05779,-0.818
26966,slipack-truth,31.0,10,-0.10237,-0.10243,-0.10227,-1.1353
26966,slipack-truth,32.0,10,-0.09641,-0.09656,-0.09636,-1.1892
26966,slipack-truth,33.0,10,-0.07493,-0.07495,-0.07483,-1.294
26966,slipack-truth,34.0,10,-0.05347,-0.0537,-0.05338,-1.2007
26966,slipack-truth,35.0,10,-0.03452,-0.03466,-0.03436,-0.8331
26966,slipack-truth,36.0,10,-0.01399,-0.01432,-0.01394,-0.193
26966,slipack-truth,37.0,10,0.01045,0.00994,0.0106,0.5337
26966,slipack-truth,38.0,10,0.01851,0.01799,0.01861,1.0854
26966,slipack-truth,39.0,10,0.00299,0.0026,0.00323,1.3496
26966,slipack-truth,40.0,10,-0.02344,-0.02387,-0.02287,1.4726
26966,slipack-truth,41.0,10,-0.04636,-0.04718,-0.04591,1.1787
26966,slipack-truth,42.0,10,-0.06424,-0.06505,-0.06381,0.7124
26966,slipack-truth,43.0,10,-0.07521,-0.07566,-0.07469,0.5185
26966,slipack-truth,44.0,10,-0.05328,-0.05368,-0.05296,0.4586
26966,slipack-truth,45.0,10,-0.04239,-0.04299,-0.04236,0.5244
26966,slipack-truth,46.0,10,-0.03016,-0.03083,-0.03003,0.4617
26966,slipack-truth,47.0,10,-0.03015,-0.03079,-0.02998,0.3898
26966,slipack-truth,48.0,10,-0.03336,-0.03394,-0.0332,0.1333
26966,slipack-truth,49.0,10,-0.03385,-0.03433,-0.03369,-0.0694
26966,slipack-truth,50.0,10,-0.03111,-0.0315,-0.03097,-0.2461
26966,slipack-truth,51.0,10,-0.02578,-0.02607,-0.02569,-0.3418
26966,slipack-truth,52.0,10,-0.01949,-0.01969,-0.01944,-0.3661
26966,slipack-truth,53.0,10,-0.01337,-0.0135,-0.01328,-0.3317
26966,slipack-truth,54.0,10,-0.00807,-0.0081,-0.00801,-0.2692
26966,slipack-truth,55.0,10,-0.00405,-0.00408,-0.00402,-0.1955
26966,slipack-truth,56.0,10,-0.00122,-0.00128,-0.00118,-0.1262
26966,slipack-truth,57.0,10,0.00042,0.00036,0.00048,-0.0694
26966,slipack-truth,58.0,10,0.00125,0.00121,0.00128,-0.0284
26966,slipack-truth,59.0,10,0.00147,0.00141,0.0015,-0.0018
26966,slipack-truth,60.0,10,0.00137,0.0013,0.0014,0.0133
27494,prod-k0,16.0,10,0.1499,0.06597,0.16364,0.1389
27494,prod-k0,17.0,10,0.13428,0.05733,0.1679,-0.1829
27494,prod-k0,18.0,10,0.12696,0.0577,0.17612,-0.2719
27494,prod-k0,19.0,10,0.12764,0.04297,0.17382,-0.0767
27494,prod-k0,20.0,10,0.1345,0.03947,0.1781,0.1141
27494,prod-k0,21.0,10,0.13373,0.03208,0.17144,0.1615
27494,prod-k0,22.0,10,0.13921,0.03585,0.17042,0.2513
27494,prod-k0,23.0,10,0.13392,0.02896,0.16218,0.2903
27494,prod-k0,24.0,10,0.12822,0.02283,0.16049,0.2743
27494,prod-k0,25.0,10,0.11264,0.01131,0.14907,0.0799
27494,prod-k0,26.0,10,0.11189,0.00366,0.14638,0.1375
27494,prod-k0,27.0,10,0.11629,0.00568,0.15072,0.2289
27494,prod-k0,28.0,10,0.11187,0.01731,0.16214,0.3437
27494,prod-k0,29.0,10,0.10205,0.02779,0.17023,0.3253
27494,prod-k0,30.0,10,0.08448,0.03414,0.17374,0.4306
27494,prod-k0,31.0,10,0.0742,0.03827,0.18505,0.7491
27494,prod-k0,32.0,10,0.07321,0.03343,0.20418,1.4148
27494,prod-k0,33.0,10,0.06881,0.01952,0.21568,2.1943
27494,prod-k0,34.0,10,0.0317,-0.01086,0.18834,3.0833
27494,prod-k0,35.0,10,-0.0279,-0.07165,0.12409,4.0099
27494,prod-k0,36.0,10,-0.10747,-0.14902,0.04114,4.7211
27494,prod-k0,37.0,10,-0.18502,-0.23954,-0.04435,5.0532
27494,prod-k0,38.0,10,-0.27488,-0.33489,-0.13228,5.2309
27494,prod-k0,39.0,10,-0.35512,-0.41235,-0.22637,4.6943
27494,prod-k0,40.0,10,-0.43543,-0.48966,-0.33178,3.8344
27494,prod-k0,41.0,10,-0.50543,-0.56323,-0.41814,2.9329
27494,prod-k0,42.0,10,-0.55963,-0.60774,-0.4771,2.1672
27494,prod-k0,43.0,10,-0.61096,-0.63998,-0.52805,1.5249
27494,prod-k0,44.0,10,-0.62487,-0.66837,-0.55181,0.9539
27494,prod-k0,45.0,10,-0.62449,-0.67251,-0.57269,0.4228
27494,prod-k0,46.0,10,-0.62913,-0.67566,-0.58955,-0.0315
27494,prod-k0,47.0,10,-0.64182,-0.68279,-0.60199,-0.7645
27494,prod-k0,48.0,10,-0.65353,-0.69547,-0.60847,-1.4543
27494,prod-k0,49.0,10,-0.65816,-0.69432,-0.59862,-2.017
27494,prod-k0,50.0,10,-0.63112,-0.66385,-0.55808,-2.5143
27494,prod-k0,51.0,10,-0.58537,-0.6126,-0.50839,-3.1031
27494,prod-k0,52.0,10,-0.52354,-0.55201,-0.45145,-3.7381
27494,prod-k0,53.0,10,-0.4548,-0.48251,-0.38972,-4.0425
27494,prod-k0,54.0,10,-0.38192,-0.40859,-0.32131,-4.013
27494,prod-k0,55.0,10,-0.31172,-0.33905,-0.26098,-3.8182
27494,prod-k0,56.0,10,-0.25126,-0.27859,-0.20436,-3.3975
27494,prod-k0,57.0,10,-0.19146,-0.22635,-0.154,-2.9586
27494,prod-k0,58.0,10,-0.14169,-0.17504,-0.11402,-2.3953
27494,prod-k0,59.0,10,-0.10448,-0.13165,-0.08449,-1.9996
27494,prod-k0,60.0,10,-0.07795,-0.09896,-0.05617,-1.5895
27494,prod-k0,61.0,10,-0.05649,-0.08376,-0.03151,-1.1743
27494,prod-k0,62.0,10,-0.03962,-0.06526,-0.01278,-0.7949
27494,prod-k0,63.0,10,-0.02818,-0.05203,0.00039,-0.5593
27494,prod-kfix,16.0,10,0.1063,0.02064,0.12539,0.3997
27494,prod-kfix,17.0,10,0.08528,0.00764,0.12361,0.0685
27494,prod-kfix,18.0,10,0.07384,0.00369,0.1211,0.0103
27494,prod-kfix,19.0,10,0.07031,-0.01552,0.1147,0.1412
27494,prod-kfix,20.0,10,0.07395,-0.02207,0.11753,0.3152
27494,prod-kfix,21.0,10,0.07068,-0.03176,0.1075,0.3384
27494,prod-kfix,22.0,10,0.07402,-0.02975,0.10347,0.4273
27494,prod-kfix,23.0,10,0.06343,-0.0404,0.09491,0.4251
27494,prod-kfix,24.0,10,0.05678,-0.04736,0.09267,0.3995
27494,prod-kfix,25.0,10,0.04094,-0.05564,0.0779,0.1835
27494,prod-kfix,26.0,10,0.04299,-0.05585,0.07231,0.2028
27494,prod-kfix,27.0,10,0.0413,-0.05943,0.07806,0.2961
27494,prod-kfix,28.0,10,0.03633,-0.05225,0.08998,0.379
27494,prod-kfix,29.0,10,0.02629,-0.04249,0.10213,0.3233
27494,prod-kfix,30.0,10,0.01146,-0.03734,0.10894,0.5099
27494,prod-kfix,31.0,10,0.00361,-0.0367,0.12097,0.7606
27494,prod-kfix,32.0,10,0.00373,-0.04191,0.14101,1.3684
27494,prod-kfix,33.0,10,0.00263,-0.04598,0.15418,2.0327
27494,prod-kfix,34.0,10,-0.02998,-0.06922,0.12995,2.7743
27494,prod-kfix,35.0,10,-0.08135,-0.12268,0.07196,3.4831
