method,run,route_id,ds,rc,success,source
UniAD-Base,uniad_base,3373,70.0,100.0,False,official
UniAD-Base,uniad_base,3364,70.0,100.0,False,official
UniAD-Base,uniad_base,3307,20.772,34.62,False,official
UniAD-Base,uniad_base,3255,50.0,100.0,False,official
UniAD-Base,uniad_base,3248,50.0,100.0,False,official
UniAD-Base,uniad_base,3189,80.0,100.0,False,official
UniAD-Base,uniad_base,3184,80.0,100.0,False,official
UniAD-Base,uniad_base,3178,8.02,8.02,False,official
UniAD-Base,uniad_base,3144,0.0,0.0,False,official
UniAD-Base,uniad_base,3100,20.11,20.11,False,official
UniAD-Base,uniad_base,3099,65.0,100.0,False,official
UniAD-Base,uniad_base,3093,98.704937,100.0,False,official
UniAD-Base,uniad_base,3090,26.54,26.54,False,official
UniAD-Base,uniad_base,3086,100.0,100.0,True,official
UniAD-Base,uniad_base,3080,100.0,100.0,True,official
UniAD-Base,uniad_base,3074,100.0,100.0,True,official
UniAD-Base,uniad_base,3072,100.0,100.0,True,official
UniAD-Base,uniad_base,3048,100.0,100.0,True,official
UniAD-Base,uniad_base,2989,5.886499,100.0,False,official
UniAD-Base,uniad_base,2943,70.466065,100.0,False,official
UniAD-Base,uniad_base,2913,16.61088,53.24,False,official
UniAD-Base,uniad_base,2903,6.061424,75.82,False,official
UniAD-Base,uniad_base,2881,30.955592,100.0,False,official
UniAD-Base,uniad_base,2847,19.51,19.51,False,official
UniAD-Base,uniad_base,2844,26.19,26.19,False,official
UniAD-Base,uniad_base,28330,35.0285,53.89,False,official
UniAD-Base,uniad_base,28243,26.71,26.71,False,official
UniAD-Base,uniad_base,28241,27.846457,100.0,False,official
UniAD-Base,uniad_base,28229,22.743,54.15,False,official
UniAD-Base,uniad_base,28219,17.01822,61.57,False,official
UniAD-Base,uniad_base,28210,31.2,100.0,False,official
UniAD-Base,uniad_base,28198,37.6545,57.93,False,official
UniAD-Base,uniad_base,28154,17.84018,88.18,False,official
UniAD-Base,uniad_base,28111,23.71,23.71,False,official
UniAD-Base,uniad_base,28099,17.68,17.68,False,official
UniAD-Base,uniad_base,28093,30.86,30.86,False,official
UniAD-Base,uniad_base,28087,22.89,22.89,False,official
UniAD-Base,uniad_base,28048,70.0,100.0,False,official
UniAD-Base,uniad_base,28035,70.0,100.0,False,official
UniAD-Base,uniad_base,2802,96.43,96.43,False,official
UniAD-Base,uniad_base,2790,17.995844,100.0,False,official
UniAD-Base,uniad_base,27582,11.368124,63.28,False,official
UniAD-Base,uniad_base,27532,32.712,54.52,False,official
UniAD-Base,uniad_base,27529,18.920376,75.7,False,official
UniAD-Base,uniad_base,27515,20.07,20.07,False,official
UniAD-Base,uniad_base,27506,12.71,12.71,False,official
UniAD-Base,uniad_base,27494,11.35,11.35,False,official
UniAD-Base,uniad_base,2715,100.0,100.0,True,official
UniAD-Base,uniad_base,2709,60.0,100.0,False,official
UniAD-Base,uniad_base,27018,60.0,100.0,False,official
UniAD-Base,uniad_base,26990,42.0,100.0,False,official
UniAD-Base,uniad_base,26966,23.31,23.31,False,official
UniAD-Base,uniad_base,26956,60.0,100.0,False,official
UniAD-Base,uniad_base,26950,17.95,17.95,False,official
UniAD-Base,uniad_base,26944,35.98,35.98,False,official
UniAD-Base,uniad_base,2668,27.624,46.04,False,official
UniAD-Base,uniad_base,2664,33.12,33.12,False,official
UniAD-Base,uniad_base,26458,100.0,100.0,True,official
UniAD-Base,uniad_base,26456,6.182171,43.67,False,official
UniAD-Base,uniad_base,2643,41.82,41.82,False,official
UniAD-Base,uniad_base,26435,0.0,0.0,False,official
UniAD-Base,uniad_base,26418,100.0,100.0,True,official
UniAD-Base,uniad_base,26408,19.4935,29.99,False,official
UniAD-Base,uniad_base,26406,60.0,100.0,False,official
UniAD-Base,uniad_base,26405,100.0,100.0,True,official
UniAD-Base,uniad_base,26401,60.0,100.0,False,official
UniAD-Base,uniad_base,26396,100.0,100.0,True,official
UniAD-Base,uniad_base,26394,21.5345,33.13,False,official
UniAD-Base,uniad_base,26393,0.0,0.0,False,official
UniAD-Base,uniad_base,2606,24.6415,37.91,False,official
UniAD-Base,uniad_base,25975,0.0,0.0,False,official
UniAD-Base,uniad_base,25968,0.0,0.0,False,official
UniAD-Base,uniad_base,25955,100.0,100.0,True,official
UniAD-Base,uniad_base,25951,36.0,100.0,False,official
UniAD-Base,uniad_base,25928,60.0,100.0,False,official
UniAD-Base,uniad_base,25896,6.135184,21.85,False,official
UniAD-Base,uniad_base,25865,30.282,50.47,False,official
UniAD-Base,uniad_base,25863,16.115,32.23,False,official
UniAD-Base,uniad_base,25857,33.83,33.83,False,official
UniAD-Base,uniad_base,25854,100.0,100.0,True,official
UniAD-Base,uniad_base,25845,25.734,42.89,False,official
UniAD-Base,uniad_base,2554,22.74,37.9,False,official
UniAD-Base,uniad_base,25439,100.0,100.0,True,official
UniAD-Base,uniad_base,25424,37.83,37.83,False,official
UniAD-Base,uniad_base,2539,23.574,39.29,False,official
UniAD-Base,uniad_base,25383,100.0,100.0,True,official
UniAD-Base,uniad_base,25381,100.0,100.0,True,official
UniAD-Base,uniad_base,25378,70.0,100.0,False,official
UniAD-Base,uniad_base,25358,21.6,100.0,False,official
UniAD-Base,uniad_base,2534,20.514,34.19,False,official
UniAD-Base,uniad_base,25318,20.952,34.92,False,official
UniAD-Base,uniad_base,25300,75.819922,100.0,False,official
UniAD-Base,uniad_base,2513,15.777598,36.39,False,official
UniAD-Base,uniad_base,2509,23.01,35.4,False,official
UniAD-Base,uniad_base,24841,100.0,100.0,True,official
UniAD-Base,uniad_base,24816,24.996,41.66,False,official
UniAD-Base,uniad_base,24795,22.022,33.88,False,official
UniAD-Base,uniad_base,24785,22.516,34.64,False,official
UniAD-Base,uniad_base,24784,100.0,100.0,True,official
UniAD-Base,uniad_base,24781,60.0,100.0,False,official
UniAD-Base,uniad_base,24759,100.0,100.0,True,official
UniAD-Base,uniad_base,24757,21.708,36.18,False,official
UniAD-Base,uniad_base,24367,21.684,33.36,False,official
UniAD-Base,uniad_base,24340,38.086723,69.64,False,official
UniAD-Base,uniad_base,24333,100.0,100.0,True,official
UniAD-Base,uniad_base,24330,10.675197,100.0,False,official
UniAD-Base,uniad_base,24294,92.24,92.24,False,official
UniAD-Base,uniad_base,24258,3.893861,37.55,False,official
UniAD-Base,uniad_base,24252,50.0,100.0,False,official
UniAD-Base,uniad_base,24240,52.91,52.91,False,official
UniAD-Base,uniad_base,24224,50.0,100.0,False,official
UniAD-Base,uniad_base,24211,50.0,100.0,False,official
UniAD-Base,uniad_base,24206,23.91,39.85,False,official
UniAD-Base,uniad_base,2416,100.0,100.0,True,official
UniAD-Base,uniad_base,24098,15.467725,36.61,False,official
UniAD-Base,uniad_base,24092,39.726239,100.0,False,official
UniAD-Base,uniad_base,24078,60.0,100.0,False,official
UniAD-Base,uniad_base,24071,60.0,100.0,False,official
UniAD-Base,uniad_base,24041,30.686538,81.19,False,official
UniAD-Base,uniad_base,2403,85.99782,100.0,False,official
UniAD-Base,uniad_base,2397,3.12,3.12,False,official
UniAD-Base,uniad_base,23930,13.9763,33.08,False,official
UniAD-Base,uniad_base,23918,60.0,100.0,False,official
UniAD-Base,uniad_base,23910,11.114074,40.47,False,official
UniAD-Base,uniad_base,2390,10.9,10.9,False,official
UniAD-Base,uniad_base,23901,31.62982,100.0,False,official
UniAD-Base,uniad_base,23771,55.463794,100.0,False,official
UniAD-Base,uniad_base,2373,70.0,100.0,False,official
UniAD-Base,uniad_base,23708,36.0,100.0,False,official
UniAD-Base,uniad_base,23700,36.0,100.0,False,official
UniAD-Base,uniad_base,23695,60.0,100.0,False,official
UniAD-Base,uniad_base,23687,81.272055,100.0,False,official
UniAD-Base,uniad_base,23659,34.24059,100.0,False,official
UniAD-Base,uniad_base,23658,45.166037,100.0,False,official
UniAD-Base,uniad_base,2286,100.0,100.0,True,official
UniAD-Base,uniad_base,2283,92.255136,100.0,False,official
UniAD-Base,uniad_base,2273,100.0,100.0,True,official
UniAD-Base,uniad_base,2215,23.452673,58.6,False,official
UniAD-Base,uniad_base,2204,28.494013,62.15,False,official
UniAD-Base,uniad_base,2201,24.27,24.27,False,official
UniAD-Base,uniad_base,2164,80.0,100.0,False,official
UniAD-Base,uniad_base,2144,56.778153,100.0,False,official
UniAD-Base,uniad_base,2143,27.3984,57.08,False,official
UniAD-Base,uniad_base,2129,16.8336,58.45,False,official
UniAD-Base,uniad_base,2127,17.04456,54.63,False,official
UniAD-Base,uniad_base,2115,48.0,100.0,False,official
UniAD-Base,uniad_base,20920,27.31,27.31,False,official
UniAD-Base,uniad_base,2091,25.536,53.2,False,official
UniAD-Base,uniad_base,2086,20.4672,42.64,False,official
UniAD-Base,uniad_base,2084,80.0,100.0,False,official
UniAD-Base,uniad_base,2082,12.1,12.1,False,official
UniAD-Base,uniad_base,2050,17.9,17.9,False,official
UniAD-Base,uniad_base,1956,1.854,3.09,False,official
UniAD-Base,uniad_base,1852,35.4,35.4,False,official
UniAD-Base,uniad_base,18356,26.55,26.55,False,official
UniAD-Base,uniad_base,1833,24.4725,37.65,False,official
UniAD-Base,uniad_base,18311,100.0,100.0,True,official
UniAD-Base,uniad_base,18305,100.0,100.0,True,official
UniAD-Base,uniad_base,1825,27.31,27.31,False,official
UniAD-Base,uniad_base,18252,50.0,100.0,False,official
UniAD-Base,uniad_base,1792,100.0,100.0,True,official
UniAD-Base,uniad_base,1790,100.0,100.0,True,official
UniAD-Base,uniad_base,17752,50.0,100.0,False,official
UniAD-Base,uniad_base,1773,20.016,33.36,False,official
UniAD-Base,uniad_base,17655,54.010446,100.0,False,official
UniAD-Base,uniad_base,17635,60.0,100.0,False,official
UniAD-Base,uniad_base,17598,100.0,100.0,True,official
UniAD-Base,uniad_base,17569,100.0,100.0,True,official
UniAD-Base,uniad_base,17563,100.0,100.0,True,official
UniAD-Base,uniad_base,1711,100.0,100.0,True,official
UniAD-Base,uniad_base,14909,0.0,0.0,False,official
UniAD-Base,uniad_base,14862,0.0,0.0,False,official
UniAD-Base,uniad_base,14842,100.0,100.0,True,official
UniAD-Base,uniad_base,14194,50.0,100.0,False,official
UniAD-Base,uniad_base,11755,22.234405,100.0,False,official
UniAD-Base,uniad_base,11715,42.0,100.0,False,official
UniAD-Base,uniad_base,11381,8.5428,23.73,False,official
UniAD-Base,uniad_base,10857,6.3,100.0,False,official
UniAD-Tiny,uniad_tiny,4937,15.41,15.41,False,official
UniAD-Tiny,uniad_tiny,4683,18.36,18.36,False,official
UniAD-Tiny,uniad_tiny,4669,36.7,36.7,False,official
UniAD-Tiny,uniad_tiny,4468,36.0,100.0,False,official
UniAD-Tiny,uniad_tiny,4183,14.18,14.18,False,official
UniAD-Tiny,uniad_tiny,3936,14.81,14.81,False,official
UniAD-Tiny,uniad_tiny,3905,80.0,100.0,False,official
UniAD-Tiny,uniad_tiny,3904,8.963,71.13,False,official
UniAD-Tiny,uniad_tiny,3890,26.506304,47.87,False,official
UniAD-Tiny,uniad_tiny,3876,0.0,0.0,False,official
UniAD-Tiny,uniad_tiny,3869,0.0,0.0,False,official
UniAD-Tiny,uniad_tiny,3865,70.0,100.0,False,official
UniAD-Tiny,uniad_tiny,3813,39.5005,60.77,False,official
UniAD-Tiny,uniad_tiny,3785,47.92636,100.0,False,official
UniAD-Tiny,uniad_tiny,3749,18.72,18.72,False,official
UniAD-Tiny,uniad_tiny,3737,17.83,17.83,False,official
UniAD-Tiny,uniad_tiny,3731,15.3,15.3,False,official
UniAD-Tiny,uniad_tiny,3717,13.7,13.7,False,official
UniAD-Tiny,uniad_tiny,3712,40.669592,100.0,False,official
UniAD-Tiny,uniad_tiny,3708,24.28,24.28,False,official
UniAD-Tiny,uniad_tiny,3697,18.52344,59.37,False,official
UniAD-Tiny,uniad_tiny,3676,48.0,100.0,False,official
UniAD-Tiny,uniad_tiny,3670,16.53984,57.43,False,official
UniAD-Tiny,uniad_tiny,3666,24.388316,83.87,False,official
UniAD-Tiny,uniad_tiny,3575,100.0,100.0,True,official
UniAD-Tiny,uniad_tiny,3572,100.0,100.0,True,official
UniAD-Tiny,uniad_tiny,3564,90.2,90.2,False,official
UniAD-Tiny,uniad_tiny,3561,100.0,100.0,True,official
UniAD-Tiny,uniad_tiny,3540,10.802612,47.42,False,official
UniAD-Tiny,uniad_tiny,3520,0.93,1.55,False,official
UniAD-Tiny,uniad_tiny,3514,1.86,3.1,False,official
UniAD-Tiny,uniad_tiny,3482,60.0,100.0,False,official
UniAD-Tiny,uniad_tiny,3476,60.0,100.0,False,official
UniAD-Tiny,uniad_tiny,3472,60.0,100.0,False,official
UniAD-Tiny,uniad_tiny,3464,60.0,100.0,False,official
UniAD-Tiny,uniad_tiny,3457,20.928,34.88,False,official
UniAD-Tiny,uniad_tiny,3436,20.022,33.37,False,official
UniAD-Tiny,uniad_tiny,3410,6.184046,34.64,False,official
UniAD-Tiny,uniad_tiny,3380,70.0,100.0,False,official
UniAD-Tiny,uniad_tiny,3378,70.0,100.0,False,official
UniAD-Tiny,uniad_tiny,3373,70.0,100.0,False,official
UniAD-Tiny,uniad_tiny,3364,70.0,100.0,False,official
UniAD-Tiny,uniad_tiny,3307,30.11,30.11,False,official
UniAD-Tiny,uniad_tiny,3255,50.0,100.0,False,official
UniAD-Tiny,uniad_tiny,3248,15.65525,48.17,False,official
UniAD-Tiny,uniad_tiny,3189,100.0,100.0,True,official
UniAD-Tiny,uniad_tiny,3184,80.0,100.0,False,official
UniAD-Tiny,uniad_tiny,3178,65.0,100.0,False,official
UniAD-Tiny,uniad_tiny,3144,0.0,0.0,False,official
UniAD-Tiny,uniad_tiny,3100,16.37,16.37,False,official
UniAD-Tiny,uniad_tiny,3099,21.09,21.09,False,official
UniAD-Tiny,uniad_tiny,3093,20.98,20.98,False,official
UniAD-Tiny,uniad_tiny,3090,19.32,19.32,False,official
UniAD-Tiny,uniad_tiny,3086,19.28,19.28,False,official
UniAD-Tiny,uniad_tiny,3080,100.0,100.0,True,official
UniAD-Tiny,uniad_tiny,3074,100.0,100.0,True,official
UniAD-Tiny,uniad_tiny,3072,100.0,100.0,True,official
UniAD-Tiny,uniad_tiny,3048,100.0,100.0,True,official
UniAD-Tiny,uniad_tiny,2989,16.36,16.36,False,official
UniAD-Tiny,uniad_tiny,2943,100.0,100.0,True,official
UniAD-Tiny,uniad_tiny,2913,34.7672,66.86,False,official
UniAD-Tiny,uniad_tiny,2903,33.462642,64.94,False,official
UniAD-Tiny,uniad_tiny,2881,26.959308,100.0,False,official
UniAD-Tiny,uniad_tiny,2847,18.3,18.3,False,official
UniAD-Tiny,uniad_tiny,2844,18.38,18.38,False,official
UniAD-Tiny,uniad_tiny,28330,54.52684,100.0,False,official
UniAD-Tiny,uniad_tiny,28243,19.45,19.45,False,official
UniAD-Tiny,uniad_tiny,28241,23.55,23.55,False,official
UniAD-Tiny,uniad_tiny,28229,18.36,18.36,False,official
UniAD-Tiny,uniad_tiny,28219,80.0,100.0,False,official
UniAD-Tiny,uniad_tiny,28210,15.81696,54.92,False,official
UniAD-Tiny,uniad_tiny,28198,60.0,100.0,False,official
UniAD-Tiny,uniad_tiny,28154,51.79,51.79,False,official
UniAD-Tiny,uniad_tiny,28111,16.62,16.62,False,official
UniAD-Tiny,uniad_tiny,28099,15.203141,66.0,False,official
UniAD-Tiny,uniad_tiny,28093,12.39,12.39,False,official
UniAD-Tiny,uniad_tiny,28087,16.57,16.57,False,official
UniAD-Tiny,uniad_tiny,28048,70.0,100.0,False,official
UniAD-Tiny,uniad_tiny,28035,19.359437,85.1,False,official
UniAD-Tiny,uniad_tiny,2802,91.07,91.07,False,official
UniAD-Tiny,uniad_tiny,2790,60.0,100.0,False,official
UniAD-Tiny,uniad_tiny,27582,35.0,100.0,False,official
UniAD-Tiny,uniad_tiny,27532,32.711361,55.94,False,official
UniAD-Tiny,uniad_tiny,27529,20.049519,61.41,False,official
UniAD-Tiny,uniad_tiny,27515,24.82,24.82,False,official
UniAD-Tiny,uniad_tiny,27506,0.766325,100.0,False,official
UniAD-Tiny,uniad_tiny,27494,20.38,20.38,False,official
UniAD-Tiny,uniad_tiny,2715,100.0,100.0,True,official
UniAD-Tiny,uniad_tiny,2709,100.0,100.0,True,official
UniAD-Tiny,uniad_tiny,27018,23.22,23.22,False,official
UniAD-Tiny,uniad_tiny,26990,16.39,16.39,False,official
UniAD-Tiny,uniad_tiny,26966,20.73,20.73,False,official
UniAD-Tiny,uniad_tiny,26956,17.22,17.22,False,official
UniAD-Tiny,uniad_tiny,26950,22.480534,100.0,False,official
UniAD-Tiny,uniad_tiny,26944,81.47,81.47,False,official
UniAD-Tiny,uniad_tiny,2668,36.0,100.0,False,official
UniAD-Tiny,uniad_tiny,2664,22.572,37.62,False,official
UniAD-Tiny,uniad_tiny,26458,100.0,100.0,True,official
UniAD-Tiny,uniad_tiny,26456,14.853544,33.77,False,official
UniAD-Tiny,uniad_tiny,2643,44.73,44.73,False,official
UniAD-Tiny,uniad_tiny,26435,0.0,0.0,False,official
UniAD-Tiny,uniad_tiny,26418,100.0,100.0,True,official
UniAD-Tiny,uniad_tiny,26408,18.612951,29.31,False,official
UniAD-Tiny,uniad_tiny,26406,0.838199,100.0,False,official
UniAD-Tiny,uniad_tiny,26405,100.0,100.0,True,official
UniAD-Tiny,uniad_tiny,26401,60.0,100.0,False,official
UniAD-Tiny,uniad_tiny,26396,65.0,100.0,False,official
UniAD-Tiny,uniad_tiny,26394,17.980312,29.03,False,official
UniAD-Tiny,uniad_tiny,26393,1.8,3.0,False,official
UniAD-Tiny,uniad_tiny,2606,30.33,30.33,False,official
UniAD-Tiny,uniad_tiny,25975,100.0,100.0,True,official
UniAD-Tiny,uniad_tiny,25968,5.330442,100.0,False,official
UniAD-Tiny,uniad_tiny,25955,60.0,100.0,False,official
UniAD-Tiny,uniad_tiny,25951,96.20877,100.0,False,official
UniAD-Tiny,uniad_tiny,25928,52.04,52.04,False,official
UniAD-Tiny,uniad_tiny,25896,6.179414,42.15,False,official
UniAD-Tiny,uniad_tiny,25865,41.57,41.57,False,official
UniAD-Tiny,uniad_tiny,25863,35.0,100.0,False,official
UniAD-Tiny,uniad_tiny,25857,33.83,33.83,False,official
UniAD-Tiny,uniad_tiny,25854,31.8888,88.58,False,official
UniAD-Tiny,uniad_tiny,25845,36.24,36.24,False,official
UniAD-Tiny,uniad_tiny,2554,31.85,31.85,False,official
UniAD-Tiny,uniad_tiny,25439,100.0,100.0,True,official
UniAD-Tiny,uniad_tiny,25424,38.77,38.77,False,official
UniAD-Tiny,uniad_tiny,2539,37.05,37.05,False,official
UniAD-Tiny,uniad_tiny,25383,21.756,36.26,False,official
UniAD-Tiny,uniad_tiny,25381,100.0,100.0,True,official
UniAD-Tiny,uniad_tiny,25378,70.0,100.0,False,official
UniAD-Tiny,uniad_tiny,25358,13.872,23.12,False,official
UniAD-Tiny,uniad_tiny,2534,20.514,34.19,False,official
UniAD-Tiny,uniad_tiny,25318,20.952,34.92,False,official
UniAD-Tiny,uniad_tiny,25300,8.40419,100.0,False,official
UniAD-Tiny,uniad_tiny,2513,34.88,34.88,False,official
UniAD-Tiny,uniad_tiny,2509,22.516,34.64,False,official
UniAD-Tiny,uniad_tiny,24841,91.61,91.61,False,official
UniAD-Tiny,uniad_tiny,24816,24.996,41.66,False,official
UniAD-Tiny,uniad_tiny,24795,32.34,32.34,False,official
UniAD-Tiny,uniad_tiny,24785,22.516,34.64,False,official
UniAD-Tiny,uniad_tiny,24784,65.0,100.0,False,official
UniAD-Tiny,uniad_tiny,24781,100.0,100.0,True,official
UniAD-Tiny,uniad_tiny,24759,100.0,100.0,True,official
UniAD-Tiny,uniad_tiny,24757,30.93,30.93,False,official
UniAD-Tiny,uniad_tiny,24367,21.684,33.36,False,official
UniAD-Tiny,uniad_tiny,24340,60.0,100.0,False,official
UniAD-Tiny,uniad_tiny,24333,50.0,100.0,False,official
UniAD-Tiny,uniad_tiny,24330,8.226482,65.22,False,official
UniAD-Tiny,uniad_tiny,24294,50.0,100.0,False,official
UniAD-Tiny,uniad_tiny,24258,9.952582,42.07,False,official
UniAD-Tiny,uniad_tiny,24252,65.0,100.0,False,official
UniAD-Tiny,uniad_tiny,24240,19.0476,52.91,False,official
UniAD-Tiny,uniad_tiny,24224,50.0,100.0,False,official
UniAD-Tiny,uniad_tiny,24211,50.0,100.0,False,official
UniAD-Tiny,uniad_tiny,24206,37.54,37.54,False,official
UniAD-Tiny,uniad_tiny,2416,80.0,100.0,False,official
UniAD-Tiny,uniad_tiny,24098,11.377714,41.43,False,official
UniAD-Tiny,uniad_tiny,24092,60.0,100.0,False,official
UniAD-Tiny,uniad_tiny,24078,32.143041,100.0,False,official
UniAD-Tiny,uniad_tiny,24071,60.0,100.0,False,official
UniAD-Tiny,uniad_tiny,2403,100.0,100.0,True,official
UniAD-Tiny,uniad_tiny,2397,26.250083,48.64,False,official
UniAD-Tiny,uniad_tiny,23930,19.7665,30.41,False,official
UniAD-Tiny,uniad_tiny,23918,1.908059,91.88,False,official
UniAD-Tiny,uniad_tiny,23910,11.377714,41.43,False,official
UniAD-Tiny,uniad_tiny,2390,24.904123,43.96,False,official
UniAD-Tiny,uniad_tiny,23901,30.333378,82.22,False,official
UniAD-Tiny,uniad_tiny,23771,60.0,100.0,False,official
UniAD-Tiny,uniad_tiny,2373,0.0,0.0,False,official
UniAD-Tiny,uniad_tiny,23708,60.0,100.0,False,official
UniAD-Tiny,uniad_tiny,23700,33.85906,100.0,False,official
UniAD-Tiny,uniad_tiny,23695,36.0,100.0,False,official
UniAD-Tiny,uniad_tiny,23659,57.61819,100.0,False,official
UniAD-Tiny,uniad_tiny,23658,55.094823,100.0,False,official
UniAD-Tiny,uniad_tiny,2286,100.0,100.0,True,official
UniAD-Tiny,uniad_tiny,2283,87.063153,100.0,False,official
UniAD-Tiny,uniad_tiny,2273,100.0,100.0,True,official
UniAD-Tiny,uniad_tiny,2215,23.293467,55.84,False,official
UniAD-Tiny,uniad_tiny,2204,17.004,26.16,False,official
UniAD-Tiny,uniad_tiny,2201,21.85,21.85,False,official
UniAD-Tiny,uniad_tiny,2164,21.48,21.48,False,official
UniAD-Tiny,uniad_tiny,2144,16.2,16.2,False,official
UniAD-Tiny,uniad_tiny,2143,28.8,100.0,False,official
UniAD-Tiny,uniad_tiny,2129,18.237181,67.68,False,official
UniAD-Tiny,uniad_tiny,2127,3.334334,90.86,False,official
UniAD-Tiny,uniad_tiny,2115,33.310582,100.0,False,official
UniAD-Tiny,uniad_tiny,20920,26.55,26.55,False,official
